ID Number,First Name,Last Name,Gender,Date of Birth,Age,Immigration Status,Country of Origin,Passport Number,Visa Type,Visa Issue Date,Visa Expiry Date,Permit Number,Asylum Status,Email,Phone Number,Address,City,Province,Postal Code,Occupation,Language,Years in SA
'8306140225047,Thandiwe,Mpumuza,Female,1983-06-14,42,Citizen,South Africa,50891147,N/A,N/A,N/A,N/A,N/A,busisiwe08@co.za,(491)229-7882x07493,"914 Stanley Umgwaqo, Uitenhage, 3491",Paarl,North West,7826,"Investment banker, corporate",Zulu,N/A
'7504057972018,Sibusiso,Phethela,Male,1975-04-05,50,Permanent Resident,South Africa,80752584,N/A,N/A,N/A,N/A,N/A,sibonelombatha@co.za,616.956.4667x2026,"2931 Cecil Ithafa, Newcastle, 4307",Rustenburg,Limpopo,9985,Fitness centre manager,Zulu,N/A
'TV78542,Zibuyile,Makhathini,Female,1981-05-01,44,Permanent Resident,Lesotho,71847973,Relative's Visa,2024-05-24,2024-11-07,VIS54595,N/A,fnsibanyoni@org,001-870-470-7561,"83 Elizabeth Indawo, Paarl, 5663",Klerksdorp,Mpumalanga,9387,Music therapist,Zulu,17
'9908069553039,Lwandile,Macingwane,Male,1999-08-06,26,Citizen,South Africa,58886158,N/A,N/A,N/A,N/A,N/A,simphiweyinkosi08@za.net,(890)735-5872x430,"818 Churchill Indawo, Rustenburg, 7893",eGoli,Northern Cape,7926,Restaurant manager,Zulu,N/A
'5202140494055,Thembekile,Nzimande,Female,1952-02-14,73,Citizen,South Africa,29317998,N/A,N/A,N/A,N/A,N/A,siphesihle82@africa.com,6955590892,"2750 Long Ithafa, Chatsworth, 9802",Boksburg,Free State,8503,"Journalist, newspaper",Zulu,N/A
'4912020691094,Simphiwe,Makhedama,Female,1949-12-02,75,Citizen,South Africa,36496692,N/A,N/A,N/A,N/A,N/A,mandla29@za.net,+1-548-638-2184x10300,"529 Elizabeth Umgwaqo, Paarl, 3541",Bloemfontein,Western Cape,4385,"Surveyor, planning and development",Zulu,N/A
'4901092604058,Siphesihle,Mnyamande,Female,1949-01-09,76,Citizen,South Africa,80398382,N/A,N/A,N/A,N/A,N/A,thalente73@za.net,(226)662-0202,"1100 Joseph Isitaladi, Bloemfontein, 2980",Chatsworth,Free State,8924,Barrister's clerk,Zulu,N/A
'9712291003036,Thembeka,Mdlenevu,Female,1997-12-29,27,Temporary Visa,South Africa,27059808,N/A,N/A,N/A,N/A,N/A,thabisa76@africa.com,982-757-7860x235,"349 Church Indawo, Vanderbijlpark, 7254",Bethlehem,Free State,2784,Waste management officer,Zulu,N/A
'8607146337039,Sandile,Lange,Male,1986-07-14,39,Citizen,South Africa,18983469,N/A,N/A,N/A,N/A,N/A,ndongamandla@co.za,960-284-2291x03568,"5200 William Umgwaqo, eGoli, 7224",Bloemfontein,Limpopo,6370,Visual merchandiser,Zulu,N/A
'8511154329072,Londiwe,Ndosi,Female,1985-11-15,39,Citizen,South Africa,77167455,N/A,N/A,N/A,N/A,N/A,cfihlela@africa.com,001-986-835-2296x68924,"8603 Prince Indawo, Vanderbijlpark, 1125",Mbombela,Limpopo,8706,Race relations officer,Zulu,N/A
'4511150921041,Thembeka,Mdletshe,Female,1945-11-15,79,Citizen,South Africa,94160066,N/A,N/A,N/A,N/A,N/A,xshoba@africa.com,253-337-5158,"7253 Nelson Mandela Ithafa, Springs, 9925",Musina,Eastern Cape,3227,Higher education lecturer,Zulu,N/A
'6812180181058,Thembekile,Shabane,Female,1968-12-18,56,Citizen,South Africa,58268297,N/A,N/A,N/A,N/A,N/A,mnqobi30@za.net,648-786-2774,"99 Queen Isitaladi, Benoni, 7916",Sasolburg,Northern Cape,4211,Trade mark attorney,Zulu,N/A
'PR97871328,Marcel,Allain,Male,1992-05-23,33,Permanent Resident,France,266790641,Critical Skills Visa,2024-09-14,2034-09-12,PER72293,N/A,charleschauvin@fr,05 79 24 48 74,"82, boulevard de Dumont, 64311 Marion-sur-Leleu",Leblancboeuf,KwaZulu-Natal,02205,professeur des écoles des écoles,French,7
'4509093634096,Bhekokwakhe,Mbonane,Female,1945-09-09,80,Temporary Visa,South Africa,67390988,N/A,N/A,N/A,N/A,N/A,thembile40@africa.com,001-325-822-1253,"71 Nelson Mandela Ithafa, Potchefstroom, 8504",Vereeniging,KwaZulu-Natal,8789,Insurance broker,Zulu,N/A
'5907159301069,Mandlakhe,Khanyeza,Male,1959-07-15,66,Permanent Resident,South Africa,16978171,N/A,N/A,N/A,N/A,N/A,amahle50@za.net,+1-669-668-8410x95721,"703 Milner Ithafa, Uitenhage, 5055",Springs,North West,8597,Toxicologist,Zulu,N/A
'PR80312576,राजेश,सक्सेना,Male,1994-08-22,31,Citizen,India,45692984,Retirement Visa,2024-02-13,2034-02-10,PER48087,N/A,aahuujaaarcnaa@india.com,+91 568 7396025,"71/75 पुरुषोत्तम मेनन, चिरमिरी 544844",चिराला,Northern Cape,448733,Medical physicist,Hindi,19
'PR91624511,राधा,तिवारी,Female,1989-03-31,36,Citizen,India,13726982,Business Visa,2023-08-08,2033-08-05,PER56540,N/A,raaykhaan@india.com,09481 795980,"73/563 देशपांडे, धर्मापुरी-416413",धर्मापुरी,Northern Cape,276815,Manufacturing systems engineer,Hindi,0
'8406063531073,Mnqobi,Mathonsi,Female,1984-06-06,41,Citizen,South Africa,34806834,N/A,N/A,N/A,N/A,N/A,sikhosanazenzile@za.net,446-479-8078x612,"553 Frere Umgwaqo, Polokwane, 6544",Upington,Limpopo,1339,Chemical engineer,Zulu,N/A
'PR80145214,Emmanuelle,Ramos,Female,2004-06-24,21,Citizen,France,792473651,Study Visa,2024-04-24,2034-04-22,PER58938,N/A,kleinmarthe@fr,03 85 30 21 77,"rue Pelletier, 09942 Dubois",Lemoine-sur-Mer,KwaZulu-Natal,83123,chargé de communication interne,French,6
'4905102344020,Sibusisiwe,Made,Female,1949-05-10,76,Permanent Resident,South Africa,60954334,N/A,N/A,N/A,N/A,N/A,simphiweyinkosiphungula@africa.com,965.206.7893,"4849 Walter Sisulu Indawo, Randfontein, 7339",Centurion,Limpopo,2367,Hotel manager,Zulu,N/A
'5311049940062,Nhlanhla,Duze,Male,1953-11-04,71,Citizen,South Africa,55080811,N/A,N/A,N/A,N/A,N/A,khanyisilemncwabe@co.za,+1-327-326-5463x615,"2432 Short Indlela, Paarl, 6082",Bethlehem,Northern Cape,3902,Special educational needs teacher,Zulu,N/A
'PR41703353,Nothando,Cenge,Female,1971-03-01,54,Citizen,Botswana,BO127495,Corporate Visa,2024-11-27,2034-11-25,PER76502,N/A,nonkosilungile@net,+1-804-405-2140x92454,"1636 Nelson Mandela Ithafa, Soweto, 6621",Vereeniging,Mpumalanga,3428,Naval architect,Zulu,4
'7404073691007,Thembeka,Mcambi,Female,1974-04-07,51,Citizen,South Africa,59456142,N/A,N/A,N/A,N/A,N/A,nkazimulo47@africa.com,(729)437-0182,"176 Jan Smuts Isitaladi, Boksburg, 6560",Mahikeng,Free State,4718,Facilities manager,Zulu,N/A
'TV53877,Londisizwe,Mnomiya,Female,1979-01-14,46,Citizen,Nigeria,N9181552,Critical Skills Visa,2023-06-02,2025-05-30,VIS37023,N/A,shibasethuthukile@com.ng,+1-990-685-5474,"9627 Grey Isitaladi, Randfontein, 5026",Klerksdorp,Western Cape,3382,Soil scientist,Zulu,20
'PR28714883,Thandeka,Phikela,Female,1993-03-15,32,Citizen,Tanzania,44667303,Study Visa,2024-11-21,2034-11-19,PER82922,N/A,umzila@org,+1-507-782-1274,"17 Napier Isitaladi, Klerksdorp, 7484",Witbank,Free State,2466,Education administrator,Zulu,13
'TV32572,Dumisani,Khabalidaka,Female,1994-03-25,31,Citizen,Kenya,K8896720,Relative's Visa,2025-01-16,2025-12-16,VIS88805,N/A,thandiwe10@kenya.com,299.332.0313x51987,"428 Churchill Ithafa, Centurion, 2408",Welkom,Limpopo,3340,Chiropractor,Zulu,9
'6002118231039,Andile,Mkholo,Male,1960-02-11,65,Citizen,South Africa,37700555,N/A,N/A,N/A,N/A,N/A,ngubanethembekile@africa.com,+1-801-915-7347x615,"358 Frere Indawo, Paarl, 2644",Vanderbijlpark,Mpumalanga,1198,Applications developer,Zulu,N/A
'PR26271210,Langalibalele,Ntenga,Male,1977-02-12,48,Citizen,Eswatini,68888362,Corporate Visa,2023-02-07,2033-02-04,PER95653,N/A,dshabalala@net,001-410-555-3087x8603,"26 Somerset Isitaladi, Mbombela, 4293",Bloemfontein,KwaZulu-Natal,7088,Health service manager,Zulu,3
'TV13118,Susan,Seguin,Female,1997-06-30,28,Citizen,France,292907848,Critical Skills Visa,2024-03-07,2025-07-05,VIS77483,N/A,hoareaumartin@fr,04 63 71 67 55,"167, chemin Benoît Chauvin, 85955 Marchal-sur-Masse",Alexandre,KwaZulu-Natal,84281,coloriste,French,18
'9904185205036,Mlungisi,Mboyisa,Male,1999-04-18,26,Asylum Seeker,South Africa,85495044,N/A,N/A,N/A,N/A,N/A,sfiso93@za.net,(395)315-7838,"2064 King Isitaladi, Centurion, 4670",eGoli,North West,5897,"Therapist, music",Zulu,N/A
'8105091591052,Nonhlanhla,Mncube,Female,1981-05-09,44,Citizen,South Africa,24100770,N/A,N/A,N/A,N/A,N/A,siphesihlekhuba@africa.com,+1-766-295-5243x52102,"7973 Rivonia Indawo, Randfontein, 5428",Soweto,Mpumalanga,7729,"Engineer, automotive",Zulu,N/A
'5910102286098,Zibuyile,Khwane,Female,1959-10-10,65,Permanent Resident,South Africa,27035371,N/A,N/A,N/A,N/A,N/A,ndimanomalanga@co.za,854-444-6869x900,"530 Long Ithafa, Polokwane, 8358",Rustenburg,KwaZulu-Natal,9942,"Nurse, mental health",Zulu,N/A
'8510245834007,Mcebisi,Masango,Male,1985-10-24,39,Permanent Resident,South Africa,40919320,N/A,N/A,N/A,N/A,N/A,ntamondekhanyisile@co.za,+1-802-766-2312x0495,"902 West Indlela, Rustenburg, 2957",Mahikeng,Limpopo,5167,Hydrologist,Zulu,N/A
'6201026540072,SimphiweyiNkosi,Mashiya,Male,1962-01-02,63,Temporary Visa,South Africa,22475428,N/A,N/A,N/A,N/A,N/A,tgodide@co.za,+1-415-791-6233x9857,"25 Clarence Umgwaqo, Newcastle, 8124",Chatsworth,Limpopo,3023,Graphic designer,Zulu,N/A
'5310246042034,Mandlakhe,Mzukase,Male,1953-10-24,71,Citizen,South Africa,59328684,N/A,N/A,N/A,N/A,N/A,thembekile50@za.net,001-310-334-1923x484,"50 Paul Kruger Indawo, Sasolburg, 1474",Boksburg,Mpumalanga,2851,Physiological scientist,Zulu,N/A
'5403295652094,Sandile,Gama,Male,1954-03-29,71,Citizen,South Africa,71580063,N/A,N/A,N/A,N/A,N/A,zmazalankosi@co.za,807-999-1599x563,"36 King Indlela, Centurion, 7872",Witbank,North West,7062,Adult guidance worker,Zulu,N/A
'TV23002,Minenhle,Mqungebe,Male,1988-06-28,37,Citizen,Eswatini,37335492,Work Visa,2023-06-05,2024-06-05,VIS35932,N/A,idimbani@net,001-752-473-1308x60314,"939 George Ithafa, Vanderbijlpark, 9158",Witbank,Western Cape,1493,Wellsite geologist,Zulu,7
'0110088705057,Vusumuzi,Ndlanya,Male,2001-10-08,23,Permanent Resident,South Africa,64433957,N/A,N/A,N/A,N/A,N/A,dumisani26@co.za,(534)957-2263x614,"577 Prince Umgwaqo, Polokwane, 9359",Polokwane,Gauteng,6746,"Embryologist, clinical",Zulu,N/A
'4412259608003,Lungile,Mwelase,Male,1944-12-25,80,Citizen,South Africa,60549444,N/A,N/A,N/A,N/A,N/A,nomcebo13@africa.com,740-821-1231,"46 Rivonia Umgwaqo, George, 2098",Kathu,Western Cape,7124,Orthoptist,Zulu,N/A
'7903102356030,Gugu,Mbunjwa,Female,1979-03-10,46,Citizen,South Africa,56304386,N/A,N/A,N/A,N/A,N/A,xdubazane@za.net,5015451713,"57 Somerset Umgwaqo, Stellenbosch, 4323",Musina,Limpopo,8221,"Buyer, retail",Zulu,N/A
'5909294356056,Owethu,Biyela,Female,1959-09-29,65,Permanent Resident,South Africa,86511363,N/A,N/A,N/A,N/A,N/A,hmahlalela@africa.com,610-730-2141,"686 Frere Umgwaqo, Centurion, 1466",eGoli,Free State,9583,"Editor, commissioning",Zulu,N/A
'TV51189,Busisiwe,Nonkosi,Female,1983-02-07,42,Asylum Seeker,Lesotho,99795149,Study Visa,2025-03-13,2027-02-25,VIS45239,N/A,sgasa@net,+1-228-713-3152,"2557 Joseph Umgwaqo, iKapa, 8318",Rustenburg,Western Cape,4035,"Engineer, mining",Zulu,9
'4007051084023,Nomathalente,Sibanda,Female,1940-07-05,85,Asylum Seeker,South Africa,85411765,N/A,N/A,N/A,N/A,N/A,bhembesithembiso@co.za,001-816-248-8764x1779,"79 Cecil Umgwaqo, Boksburg, 1476",Polokwane,North West,8219,"Engineer, structural",Zulu,N/A
'6006213528047,Thuthukile,Longode,Female,1960-06-21,65,Citizen,South Africa,10810091,N/A,N/A,N/A,N/A,N/A,xdindi@africa.com,+1-925-402-3995x289,"367 Elizabeth Isitaladi, Krugersdorp, 8880",Upington,Northern Cape,6416,"Therapist, drama",Zulu,N/A
'AS343670,Eric,Mangold,Male,1994-02-23,31,Permanent Resident,Germany,185472697,Asylum Seeker Permit,2023-12-11,2025-12-10,ASP88986,Under Review,doraernst@germany.com,(04726) 890105,"Senol-Vogt-Gasse 6/7, 04852 Pinneberg",Luckenwalde,Eastern Cape,49453,Polizist,German,18
'5702243588040,Bhekokwakhe,Cebisa,Female,1957-02-24,68,Temporary Visa,South Africa,28359409,N/A,N/A,N/A,N/A,N/A,nhlanhla75@za.net,+1-416-413-9952,"8221 Thomas Ithafa, Krugersdorp, 7537",Centurion,Mpumalanga,9169,Printmaker,Zulu,N/A
'AS597177,Langalibalele,Dikane,Male,1993-05-22,32,Citizen,Lesotho,31459907,Asylum Seeker Permit,2024-06-20,2026-06-20,ASP34309,Appeal Pending,smanzini@com,264-989-8376x2461,"422 West Indawo, Witbank, 4087",Rustenburg,Western Cape,8295,"Nurse, learning disability",Zulu,4
'0102049009062,Andile,Sokhela,Male,2001-02-04,24,Citizen,South Africa,63365637,N/A,N/A,N/A,N/A,N/A,nomathalentembuyisa@africa.com,(273)307-9156,"760 Prince Isitaladi, Tembisa, 5197",Polokwane,Northern Cape,6420,Estate manager/land agent,Zulu,N/A
'PR78794246,नेहा,शर्मा,Female,1985-01-18,40,Citizen,India,64772924,Critical Skills Visa,2023-08-25,2033-08-22,PER62023,N/A,sinhaadrshnaa@india.com,062-75076599,"356 राय, मोकामा 353269",फतेहपुर,Eastern Cape,908991,Dramatherapist,Hindi,18
'6511126456015,Thando,Mngadi,Male,1965-11-12,59,Citizen,South Africa,86056256,N/A,N/A,N/A,N/A,N/A,luyanda93@co.za,539.596.5890,"467 Queen Isitaladi, iBhayi, 2257",Vanderbijlpark,Eastern Cape,3119,"Surveyor, land/geomatics",Zulu,N/A
'5207274276002,Nomathemba,Gamede,Female,1952-07-27,73,Temporary Visa,South Africa,96528700,N/A,N/A,N/A,N/A,N/A,khabalidakalwandile@co.za,001-925-289-6406,"28 Rivonia Indlela, Mbombela, 9284",Paarl,Gauteng,2616,Architect,Zulu,N/A
'5908246835074,Langalibalele,Nyokayebululu,Male,1959-08-24,66,Citizen,South Africa,60860607,N/A,N/A,N/A,N/A,N/A,olwethujokiwe@za.net,(885)988-7513x680,"634 Queen Umgwaqo, Potchefstroom, 1505",Newcastle,Western Cape,3099,"Conservation officer, historic buildings",Zulu,N/A
'AS726442,Mandla,Swazi,Male,2001-09-08,24,Citizen,Lesotho,70986046,Asylum Seeker Permit,2025-05-06,2027-05-06,ASP27501,Application Submitted,andileshengele@com,684-626-5644,"7814 Paul Kruger Indawo, Newcastle, 1242",Rustenburg,Free State,9171,"Psychotherapist, child",Zulu,10
'PR44396798,Lourenço,Vicente,Male,1977-09-16,47,Citizen,Mozambique,MO368193,Study Visa,2023-04-28,2033-04-25,PER91355,N/A,emiliaalmeida@mozambique.com,+351271806079,"Praça Amorim, 68, 1809-859 Trancoso",Montijo,Mpumalanga,6150-405,Bordador,Portuguese,11
'4710081247049,Nomagugu,Sengwayo,Female,1947-10-08,77,Citizen,South Africa,70761502,N/A,N/A,N/A,N/A,N/A,hndlangamandla@co.za,557.658.5979,"4754 West Indawo, Middelburg, 1101",Musina,Gauteng,1459,Industrial/product designer,Zulu,N/A
'AS816284,Dumisile,Maphindela,Female,1977-01-27,48,Citizen,Nigeria,N6968947,Asylum Seeker Permit,2023-08-10,2025-08-09,ASP68769,Application Submitted,ksishi@nigeria.com,+1-514-878-8983x58411,"207 Walter Sisulu Isitaladi, Tembisa, 5076",Mbombela,Eastern Cape,8888,Mental health nurse,Zulu,8
'8912275657002,Vusumuzi,Ndabezitha,Male,1989-12-27,35,Citizen,South Africa,39465810,N/A,N/A,N/A,N/A,N/A,xmyeza@africa.com,+1-337-416-2259x1373,"87 Clarence Ithafa, Boksburg, 4775",eGoli,KwaZulu-Natal,7260,"Surveyor, building control",Zulu,N/A
'AS624600,Sibusiso,Shange,Male,1982-10-24,42,Citizen,Botswana,BO300469,Asylum Seeker Permit,2022-10-01,2024-09-30,ASP16690,Interview Scheduled,achamane@org,763-835-8980,"35 Churchill Umgwaqo, Chatsworth, 7218",Middelburg,Mpumalanga,2532,"Embryologist, clinical",Zulu,15
'5803040575032,Owethu,Mlambo,Female,1958-03-04,67,Citizen,South Africa,94726157,N/A,N/A,N/A,N/A,N/A,nkundlandebhekisisa@co.za,6953917341,"5267 Paul Kruger Ithafa, Boksburg, 6681",Potchefstroom,Northern Cape,6512,"Biochemist, clinical",Zulu,N/A
'TV83922,Dumisani,Sikhosana,Female,1995-12-24,29,Citizen,Ethiopia,84844169,Work Visa,2025-06-29,2026-03-18,VIS33920,N/A,xzikhungwini@com,+1-936-379-4199x30901,"86 Prince Indawo, Musina, 7865",Mbombela,Limpopo,8797,Physiological scientist,Zulu,13
'5807214122088,Nobantu,Mzizi,Female,1958-07-21,67,Citizen,South Africa,86413835,N/A,N/A,N/A,N/A,N/A,dikanethembisile@za.net,423-837-1838,"383 Cecil Isitaladi, Stellenbosch, 9546",Klerksdorp,KwaZulu-Natal,2867,Trading standards officer,Zulu,N/A
'8712319770047,Langalibalele,Mlalazi,Male,1987-12-31,37,Permanent Resident,South Africa,80211727,N/A,N/A,N/A,N/A,N/A,mabuyakhululuyanda@co.za,767-882-4129,"4606 Gandhi Ithafa, Stellenbosch, 8675",Mbombela,Limpopo,1247,Armed forces operational officer,Zulu,N/A
'4606295506078,Lwandile,Mhlophe,Male,1946-06-29,79,Temporary Visa,South Africa,16496537,N/A,N/A,N/A,N/A,N/A,khukhuzanjabulo@za.net,2447181292,"305 Voortrekker Ithafa, iBhayi, 8615",Boksburg,Mpumalanga,8825,Licensed conveyancer,Zulu,N/A
'4209287746084,Jabulani,Boyabenyathi,Male,1942-09-28,82,Temporary Visa,South Africa,18770818,N/A,N/A,N/A,N/A,N/A,wezabhekisisa@africa.com,758.349.5756x766,"15 Somerset Ithafa, Krugersdorp, 2041",Benoni,Limpopo,5329,"Teacher, special educational needs",Zulu,N/A
'5711125282032,Luyanda,Nenzi,Male,1957-11-12,67,Citizen,South Africa,85942480,N/A,N/A,N/A,N/A,N/A,shombelavusumuzi@africa.com,001-495-621-8229x33487,"737 Smith Indawo, iBhayi, 3755",Mbombela,Western Cape,5919,"Designer, furniture",Zulu,N/A
'5905169547027,Jabulani,Lamula,Male,1959-05-16,66,Citizen,South Africa,43149242,N/A,N/A,N/A,N/A,N/A,thandazilethela@africa.com,5315791977,"86 Oxford Ithafa, Kathu, 1063",Soweto,Free State,1737,Editorial assistant,Zulu,N/A
'TV53029,Langalibalele,Manzini,Male,1988-04-24,37,Permanent Resident,Zimbabwe,ZI626652,Retirement Visa,2024-02-04,2025-06-15,VIS20272,N/A,makhobathembeka@zimbabwe.com,682.991.2614x9556,"31 Nelson Mandela Ithafa, iBhayi, 8226",Centurion,KwaZulu-Natal,9112,"Teacher, music",Zulu,17
'PR33621570,Thandeka,Nqumela,Female,1978-07-18,47,Citizen,Eswatini,89775231,Critical Skills Visa,2022-11-13,2032-11-10,PER45192,N/A,qkhabalidaka@org,(259)918-0744x23216,"15 Milner Umgwaqo, Sasolburg, 2911",Potchefstroom,Gauteng,9223,"Surveyor, commercial/residential",Zulu,11
'6012318266079,Bandile,Madlala,Male,1960-12-31,64,Citizen,South Africa,76906535,N/A,N/A,N/A,N/A,N/A,lwandile71@za.net,(666)912-6830x35067,"1410 Long Indawo, Randfontein, 6533",Welkom,Free State,1729,Operational investment banker,Zulu,N/A
'7410142539058,Dumisile,Nodlomo,Female,1974-10-14,50,Citizen,South Africa,55097259,N/A,N/A,N/A,N/A,N/A,mcebisi51@africa.com,(710)204-2577x159,"500 High Ithafa, Bloemfontein, 2519",uMgungundlovu,North West,1485,Web designer,Zulu,N/A
'6510015195040,Siyabonga,Mabhoko,Male,1965-10-01,59,Asylum Seeker,South Africa,65531028,N/A,N/A,N/A,N/A,N/A,olwethu17@co.za,(649)511-1632,"22 Somerset Ithafa, Welkom, 1867",eGoli,Eastern Cape,8496,Town planner,Zulu,N/A
'9908225979034,Langalibalele,Fihlela,Male,1999-08-22,26,Citizen,South Africa,43212522,N/A,N/A,N/A,N/A,N/A,zakhele12@co.za,4905981733,"815 Joseph Indlela, eThekwini, 1548",Bethlehem,Mpumalanga,2069,"Producer, radio",Zulu,N/A
'TV79433,Thembisile,Gcaba,Female,1983-08-15,42,Permanent Resident,Malawi,40391983,Study Visa,2023-05-20,2023-10-22,VIS11920,N/A,bhekokwakhe93@com,(330)263-8792x64796,"714 Jan Smuts Indlela, Centurion, 7862",Vanderbijlpark,KwaZulu-Natal,7739,Network engineer,Zulu,5
'4812189975098,Lwandile,Khwela,Male,1948-12-18,76,Citizen,South Africa,59963480,N/A,N/A,N/A,N/A,N/A,nomcebobhungane@co.za,529-454-9150,"955 Voortrekker Indlela, Kathu, 4949",uMgungundlovu,North West,7785,Private music teacher,Zulu,N/A
'7803010738036,Olwethu,Phathwayo,Female,1978-03-01,47,Citizen,South Africa,21196572,N/A,N/A,N/A,N/A,N/A,mshibenothando@za.net,208.956.5137x2926,"8697 Charles Umgwaqo, Thohoyandou, 9195",Paarl,KwaZulu-Natal,5123,Lawyer,Zulu,N/A
'AS237452,Mnqobi,Sithuli,Female,1995-02-21,30,Citizen,Lesotho,63662549,Asylum Seeker Permit,2023-12-07,2025-12-06,ASP19804,Rejected,nomathemba87@com,+1-974-213-6238x9421,"924 Queen Indawo, Bethlehem, 7659",Bethlehem,Western Cape,8412,Structural engineer,Zulu,0
'TV67232,Laure,Moreno,Female,1995-01-26,30,Permanent Resident,United States,507759608,Study Visa,2024-05-24,2026-03-04,VIS22974,N/A,rollandsusan@us.com,+33 4 98 52 66 38,"73, rue de Boutin, 48320 Gallet",Sainte Paulboeuf,KwaZulu-Natal,11220,gendarme,French,7
'9102129927065,Sphiwe,Mashinini,Male,1991-02-12,34,Citizen,South Africa,84345198,N/A,N/A,N/A,N/A,N/A,owethu74@za.net,(792)874-7089,"75 Church Isitaladi, Witbank, 3926",Kathu,Gauteng,3383,Chief Technology Officer,Zulu,N/A
'9103305453021,Thabani,Malambule,Male,1991-03-30,34,Citizen,South Africa,83693150,N/A,N/A,N/A,N/A,N/A,mthiyagugulethu@co.za,(463)953-5272,"921 Queen Indlela, Uitenhage, 9106",Middelburg,Mpumalanga,6494,Psychotherapist,Zulu,N/A
'TV72078,Nozizwe,Sibalukhulu,Female,2002-03-11,23,Citizen,Malawi,90107005,Corporate Visa,2024-11-02,2027-02-07,VIS69828,N/A,ngazithaminenhle@net,479.718.3713,"1183 James Indawo, Benoni, 7318",Vanderbijlpark,KwaZulu-Natal,3455,"Civil engineer, contracting",Zulu,10
'7608189094072,S'fiso,Mashinini,Male,1976-08-18,49,Citizen,South Africa,94976640,N/A,N/A,N/A,N/A,N/A,fcebekhulu@za.net,212-228-8501,"488 Voortrekker Isitaladi, Middelburg, 3781",Polokwane,North West,4843,Geophysicist/field seismologist,Zulu,N/A
'6207228160075,Langalibalele,Menziwa,Male,1962-07-22,63,Citizen,South Africa,59735985,N/A,N/A,N/A,N/A,N/A,lwandilesishangwe@co.za,(914)879-0630,"9810 Stanley Indlela, Klerksdorp, 2248",Uitenhage,Free State,1199,"Psychotherapist, child",Zulu,N/A
'8311223061018,Zakhele,Meyiwa,Female,1983-11-22,41,Permanent Resident,South Africa,41419041,N/A,N/A,N/A,N/A,N/A,bmbembe@co.za,+1-879-696-0701x1753,"1161 Milner Isitaladi, Benoni, 8887",Bloemfontein,KwaZulu-Natal,7836,Solicitor,Zulu,N/A
'PR76315768,Robert,Pruvost,Male,1989-03-10,36,Citizen,United States,447094133,Corporate Visa,2023-12-02,2033-11-29,PER67089,N/A,cousinchristophe@com,+33 1 77 76 90 43,"914, rue de Chrétien, 26480 Delannoy-sur-Voisin",Marion,Gauteng,53595,enseignant-chercheur,French,18
'8406038284006,Zenzele,Mgabhi,Male,1984-06-03,41,Citizen,South Africa,99556647,N/A,N/A,N/A,N/A,N/A,sibusisiwe32@co.za,+1-586-607-8139x8998,"1401 Napier Indawo, Springs, 9764",Upington,Free State,7511,"Sales professional, IT",Zulu,N/A
'9804163615013,Nkazimulo,Mabhoko,Female,1998-04-16,27,Permanent Resident,South Africa,45533657,N/A,N/A,N/A,N/A,N/A,sikhosanasiyabonga@africa.com,7812253807,"454 Edward Ithafa, Boksburg, 4198",Welkom,Free State,1503,Publishing rights manager,Zulu,N/A
'4810237768032,Mandla,Sangwani,Male,1948-10-23,76,Citizen,South Africa,22412350,N/A,N/A,N/A,N/A,N/A,mbilinomcebo@africa.com,(516)675-8952,"6440 Walter Sisulu Ithafa, Klerksdorp, 8882",Stellenbosch,Mpumalanga,9303,Careers adviser,Zulu,N/A
'AS823550,Thandeka,Nyembezi,Female,1987-12-16,37,Permanent Resident,Lesotho,16009944,Asylum Seeker Permit,2023-08-11,2025-08-10,ASP29193,Rejected,hlongwamcebisi@net,(339)447-3226,"157 Milner Isitaladi, Newcastle, 7367",Mbombela,Western Cape,3162,Set designer,Zulu,8
