ID Number,First Name,Last Name,Gender,Date of Birth,Age,Immigration Status,Country of Origin,Passport Number,Visa Type,Visa Issue Date,Visa Expiry Date,Permit Number,Asylum Status,Biometric Score,Email,Phone Number,Address,City,Province,Postal Code,Occupation,Language,Years in SA
'5012128067078,Minenhle,Mkhize,Male,1950-12-12,74,Citizen,South Africa,41224490,N/A,N/A,N/A,N/A,N/A,0.83,nomvulamtshali@co.za,+1-226-700-5674x96298,"803 Frere Isitaladi, eGoli, 9571",Vereeniging,Gauteng,5855,International aid/development worker,Zulu,N/A
'TV80786,Jabulani,Khuboni,Male,2000-01-11,25,Permanent Resident,Lesotho,91190355,Retirement Visa,2024-12-25,2026-04-01,VIS49369,N/A,0.83,nomagugu44@com,831.494.7147,"8101 Short Indlela, Soweto, 8617",iBhayi,Free State,3983,Haematologist,Zulu,7
'TV68144,Honoré,Jourdan,Male,1990-03-03,35,Permanent Resident,United States,442996392,Critical Skills Visa,2024-12-08,2026-01-31,VIS79223,N/A,0.87,alexandriemuller@us.com,01 43 43 36 98,"503, rue Bernadette Munoz, 65569 Chartier",Moreno,Gauteng,81429,conseiller en génétique,French,6
'TV79810,文,田,Male,1982-01-09,43,Citizen,China,28995035,Work Visa,2023-11-28,2026-01-10,VIS13258,N/A,0.51,fcao@com.cn,15767332784,湖北省杭州县大东曲街C座 794490,永安县,Free State,641315,办事处首席代表,Mandarin,5
'7605192638067,Nozibusiso,Ngotsha,Female,1976-05-19,49,Temporary Visa,South Africa,69102245,N/A,N/A,N/A,N/A,N/A,0.99,mkhatshwasimphiwe@co.za,001-776-213-0292,"564 Churchill Isitaladi, George, 5800",Bethlehem,Eastern Cape,2949,Commercial horticulturist,Zulu,N/A
'7409087152029,Mcebisi,Dlodlo,Male,1974-09-08,51,Permanent Resident,South Africa,53325455,N/A,N/A,N/A,N/A,N/A,0.87,guguayanda@za.net,+1-925-396-1514x64636,"108 Stanley Isitaladi, Centurion, 9462",Krugersdorp,Western Cape,4191,Health physicist,Zulu,N/A
'8110133171001,Nomasonto,Tiba,Female,1981-10-13,43,Citizen,South Africa,42918965,N/A,N/A,N/A,N/A,N/A,0.83,zmgwaba@za.net,(260)345-4652,"728 James Ithafa, Randfontein, 9930",Mbombela,Western Cape,1350,Pension scheme manager,Zulu,N/A
'6611202223058,Sithembiso,Ngwekazi,Female,1966-11-20,58,Citizen,South Africa,36483939,N/A,N/A,N/A,N/A,N/A,0.82,olwethugcwabe@co.za,623.986.7325x9164,"7328 Thomas Umgwaqo, eGoli, 3770",Stellenbosch,Mpumalanga,3680,Research scientist (life sciences),Zulu,N/A
'5105088159070,Bandile,Thabekhulu,Male,1951-05-08,74,Citizen,South Africa,65966372,N/A,N/A,N/A,N/A,N/A,0.81,kshabane@africa.com,578.501.4730x1094,"3559 King Indawo, Potchefstroom, 7690",Bloemfontein,Limpopo,2459,Sports administrator,Zulu,N/A
'7304123174008,Busisiwe,Ntenga,Female,1973-04-12,52,Citizen,South Africa,14124710,N/A,N/A,N/A,N/A,N/A,0.74,nomusancanana@co.za,465-608-5821x7447,"9875 Oxford Isitaladi, Uitenhage, 7927",eThekwini,Mpumalanga,5655,Civil Service administrator,Zulu,N/A
'8403024006025,Thalente,Ndwandwe,Female,1984-03-02,41,Permanent Resident,South Africa,65236217,N/A,N/A,N/A,N/A,N/A,0.97,cnkwaliyenkosi@co.za,001-818-376-3339x62159,"5954 Gandhi Umgwaqo, Vanderbijlpark, 3170",Musina,Northern Cape,2272,"Designer, exhibition/display",Zulu,N/A
'8411048603041,Langalibalele,Nduli,Male,1984-11-04,40,Citizen,South Africa,12275562,N/A,N/A,N/A,N/A,N/A,0.94,mzamoncwane@za.net,(494)302-2049x537,"299 Nelson Mandela Isitaladi, Krugersdorp, 8863",Rustenburg,Free State,6507,General practice doctor,Zulu,N/A
'PR90042038,Roger,De Sousa,Male,1979-01-13,46,Citizen,Democratic Republic of Congo,67617468,Corporate Visa,2023-10-20,2033-10-17,PER71751,N/A,0.68,shamon@com,+33 (0)2 52 79 74 67,"99, rue Lemoine, 11193 Bruneau",Briand-sur-Garnier,Northern Cape,11876,professeur-documentaliste,French,6
'6007180925008,Nqobizitha,Mpungose,Female,1960-07-18,65,Citizen,South Africa,45269788,N/A,N/A,N/A,N/A,N/A,0.83,noxolomashiya@za.net,850.659.3996x54708,"873 Long Umgwaqo, Randfontein, 6373",eThekwini,Western Cape,4600,Food technologist,Zulu,N/A
'AS456536,Nomcebo,Ayize,Female,2000-02-13,25,Permanent Resident,Ghana,G8207417,Asylum Seeker Permit,2022-11-21,2024-11-20,ASP75509,Rejected,0.53,musa71@com.gh,282-355-2303,"680 Walter Sisulu Indawo, Uitenhage, 9778",iKapa,Eastern Cape,8846,Data scientist,Zulu,3
'4303229905065,Sphiwe,Thobeni,Male,1943-03-22,82,Citizen,South Africa,90076802,N/A,N/A,N/A,N/A,N/A,0.8,rmpunzana@co.za,(933)546-4607x4790,"5872 Milner Ithafa, Centurion, 3124",Stellenbosch,Free State,5619,Chartered loss adjuster,Zulu,N/A
'7605195112006,Jabulani,Gubhela,Male,1976-05-19,49,Citizen,South Africa,58584222,N/A,N/A,N/A,N/A,N/A,0.77,jmhlongo@za.net,450.973.1998,"538 King Umgwaqo, Springs, 2150",Newcastle,Western Cape,6723,Outdoor activities/education manager,Zulu,N/A
'8606142113032,Zakhele,Masondo,Female,1986-06-14,39,Citizen,South Africa,24582595,N/A,N/A,N/A,N/A,N/A,0.8,thabani98@co.za,(403)959-3851x251,"915 President Indlela, Bethlehem, 5277",Centurion,Eastern Cape,5390,Chiropodist,Zulu,N/A
'4407195126082,Bandile,Mhlabandlovu,Male,1944-07-19,81,Citizen,South Africa,94219574,N/A,N/A,N/A,N/A,N/A,0.84,sndandali@africa.com,687-970-1202,"34 Main Isitaladi, Upington, 5958",Uitenhage,North West,4661,Learning disability nurse,Zulu,N/A
'9609099688060,Mandlakhe,Phakathi,Male,1996-09-09,29,Asylum Seeker,South Africa,22359876,N/A,N/A,N/A,N/A,N/A,0.74,xvumisa@za.net,909-690-4716x3690,"7004 Somerset Umgwaqo, Tembisa, 6389",Vereeniging,Free State,9112,Exhibition designer,Zulu,N/A
'0209297108092,Sibusiso,Chagwe,Male,2002-09-29,23,Citizen,South Africa,90731121,N/A,N/A,N/A,N/A,N/A,0.83,jhlengwa@co.za,217-640-5929x034,"54 Victoria Indawo, Polokwane, 7770",Springs,Limpopo,7142,Speech and language therapist,Zulu,N/A
'0501080255034,Zinhle,Mazalankosi,Female,2005-01-08,20,Permanent Resident,South Africa,69116556,N/A,N/A,N/A,N/A,N/A,0.78,bsonqandile@africa.com,+1-518-607-4886x9927,"34 Prince Indawo, Musina, 3750",Soweto,North West,3037,Quarry manager,Zulu,N/A
'PR20051644,Roland,Perret,Male,1979-12-27,45,Citizen,Democratic Republic of Congo,66868931,Study Visa,2025-06-04,2035-06-02,PER42384,N/A,0.71,riouchristophe@org,0361395588,"1, chemin Pires, 12663 Sainte GabrielleVille",Klein,Limpopo,89806,ingénieur en construction automobile,French,13
'TV82289,玉珍,王,Female,1975-03-04,50,Asylum Seeker,China,32790338,Relative's Visa,2025-03-21,2026-09-27,VIS72657,N/A,0.56,juan75@com.cn,13830742437,四川省琳市安次周街M座 542223,佛山县,Western Cape,431782,客户代表,Mandarin,16
'9111023232064,Thembeka,Kubheka,Female,1991-11-02,33,Citizen,South Africa,86571610,N/A,N/A,N/A,N/A,N/A,0.85,lungilemkhithi@za.net,405-424-3085x61222,"838 High Umgwaqo, Kimberley, 7156",Chatsworth,Free State,7704,"Geologist, engineering",Zulu,N/A
'AS849230,Nozibusiso,Madela,Female,1989-02-11,36,Temporary Visa,Malawi,77222252,Asylum Seeker Permit,2025-07-09,2027-07-09,ASP17351,Refugee Status Granted,0.72,sshabangu@net,416-283-0660,"967 Elizabeth Umgwaqo, eGoli, 6063",Sasolburg,Free State,1290,Writer,Zulu,10
'PR30263543,Mnqobi,Mgcaleka,Female,1976-11-07,48,Permanent Resident,Somalia,74393217,Corporate Visa,2024-01-14,2034-01-11,PER64964,N/A,0.75,mkhonzasfiso@org,218-454-9503x7867,"8615 Joseph Isitaladi, Soweto, 7433",George,Eastern Cape,9107,"Development worker, community",Zulu,15
'9504281454011,Thandeka,Nqumela,Female,1995-04-28,30,Permanent Resident,South Africa,11975662,N/A,N/A,N/A,N/A,N/A,0.89,nsibandesiyabonga@za.net,604.466.1189x4504,"50 Frere Umgwaqo, Vereeniging, 2668",Rustenburg,Northern Cape,7752,Acupuncturist,Zulu,N/A
'PR82883383,Londiwe,Nsibande,Female,1989-06-18,36,Citizen,Zambia,92251562,Work Visa,2022-11-12,2032-11-09,PER90539,N/A,0.63,busisiwekheswa@net,667.300.1637x7736,"9341 President Umgwaqo, Tembisa, 8112",Benoni,Mpumalanga,7634,Armed forces technical officer,Zulu,13
'PR30170808,Margot,Mercier,Female,1989-12-15,35,Citizen,Democratic Republic of Congo,45961893,Retirement Visa,2024-05-23,2034-05-21,PER96298,N/A,0.88,laure92@com,0360573112,"80, boulevard Étienne, 28809 Saint Jules",Bernierboeuf,Limpopo,80890,architecte d'intérieur,French,6
'5006040948097,Zakhele,Nhlabathi,Female,1950-06-04,75,Permanent Resident,South Africa,15295393,N/A,N/A,N/A,N/A,N/A,0.86,rmavuso@co.za,+1-754-503-2161x6665,"3327 Gandhi Umgwaqo, uMgungundlovu, 4370",Springs,Free State,6676,Advertising account planner,Zulu,N/A
'AS729927,Owethu,Mbonambi,Female,1993-10-30,31,Asylum Seeker,Tanzania,96431338,Asylum Seeker Permit,2022-12-15,2024-12-14,ASP70661,Under Review,0.58,vnzimase@org,(420)749-9254,"87 Somerset Indawo, Sasolburg, 7165",iBhayi,KwaZulu-Natal,1981,"Editor, commissioning",Zulu,5
'PR32168173,Mathilde,Gay,Female,1988-01-25,37,Citizen,Democratic Republic of Congo,88775694,Work Visa,2024-10-18,2034-10-16,PER10838,N/A,0.86,emiliebourgeois@com,06 62 84 20 49,"80, boulevard de Collet, 29221 Sainte Céline",Maury,Western Cape,86270,conseiller en séjour,French,0
'6311174415092,Thabisile,Mdlumbi,Female,1963-11-17,61,Citizen,South Africa,64006275,N/A,N/A,N/A,N/A,N/A,0.77,anelegugulethu@africa.com,+1-341-241-5436,"98 Queen Ithafa, Polokwane, 9376",Randfontein,Western Cape,4585,Broadcast engineer,Zulu,N/A
'6304113437090,Nomvula,Manzezulu,Female,1963-04-11,62,Citizen,South Africa,49086747,N/A,N/A,N/A,N/A,N/A,0.73,mhlunguvusumuzi@africa.com,001-810-302-9669x97880,"3432 Church Ithafa, eGoli, 2495",Randfontein,KwaZulu-Natal,2233,"Pilot, airline",Zulu,N/A
'9603126198039,Sibonelo,Mgwaba,Male,1996-03-12,29,Citizen,South Africa,56381380,N/A,N/A,N/A,N/A,N/A,0.85,cndiyema@africa.com,(798)314-1355x9865,"610 Victoria Umgwaqo, iBhayi, 1464",Thohoyandou,North West,1522,Lexicographer,Zulu,N/A
'7101293490062,Busisiwe,Menziwa,Female,1971-01-29,54,Citizen,South Africa,19831597,N/A,N/A,N/A,N/A,N/A,0.85,nmfusi@co.za,2267414867,"3412 York Indlela, uMgungundlovu, 4738",Uitenhage,Eastern Cape,2021,Games developer,Zulu,N/A
'AS649052,S'fiso,Gebashe,Male,1998-12-29,26,Citizen,Somalia,46871835,Asylum Seeker Permit,2023-11-01,2025-10-31,ASP74691,Refugee Status Granted,0.62,qsibisi@org,+1-488-892-2105,"460 Victoria Indawo, Upington, 2316",Welkom,Northern Cape,9994,Hydrographic surveyor,Zulu,17
'PR35097867,Nokulunga,Mcambe,Female,1997-07-15,28,Citizen,Tanzania,61352188,Retirement Visa,2025-06-04,2035-06-02,PER55176,N/A,0.84,thandazile79@com,(506)290-7121x5934,"2557 Church Ithafa, Bloemfontein, 9864",Vereeniging,Northern Cape,6339,Animator,Zulu,1
'7903138279030,Thando,Vangisa,Male,1979-03-13,46,Citizen,South Africa,27168009,N/A,N/A,N/A,N/A,N/A,0.8,impangazitha@co.za,(500)968-5680,"53 King Indlela, Witbank, 7561",Kathu,Free State,7223,"Lighting technician, broadcasting/film/video",Zulu,N/A
'7610068837059,Thalente,Ncusi,Male,1976-10-06,49,Temporary Visa,South Africa,27957541,N/A,N/A,N/A,N/A,N/A,0.73,thalente91@africa.com,458.536.6986x53110,"8189 Church Umgwaqo, Welkom, 9814",Benoni,Gauteng,1788,Media planner,Zulu,N/A
'PR63123264,Siyabonga,Makhunga,Male,1989-01-15,36,Citizen,Ethiopia,97894430,Retirement Visa,2023-10-01,2033-09-28,PER94846,N/A,0.85,nonhlanhla05@com,(408)585-7557,"2978 Gandhi Isitaladi, Paarl, 5124",Uitenhage,KwaZulu-Natal,8441,Musician,Zulu,7
'8712190066091,Nobantu,Ngungunyana,Female,1987-12-19,37,Citizen,South Africa,16973888,N/A,N/A,N/A,N/A,N/A,0.88,qshamase@africa.com,001-552-377-8574x44065,"8838 Smith Isitaladi, Boksburg, 4558",Paarl,Northern Cape,8694,"Teacher, music",Zulu,N/A
'0103238416072,Mthokozisi,Mcambi,Male,2001-03-23,24,Asylum Seeker,South Africa,33162248,N/A,N/A,N/A,N/A,N/A,0.81,gntuli@africa.com,+1-753-553-1650x3570,"4963 Gandhi Indawo, Springs, 8169",Newcastle,Gauteng,9412,Network engineer,Zulu,N/A
'6511146842030,SimphiweyiNkosi,Thabekhulu,Male,1965-11-14,59,Citizen,South Africa,66782580,N/A,N/A,N/A,N/A,N/A,0.78,zinhle54@za.net,6029081415,"593 Walter Sisulu Indlela, Klerksdorp, 8179",Krugersdorp,Western Cape,8362,Forensic scientist,Zulu,N/A
'7812128197051,Mandla,Mbuyazi,Male,1978-12-12,46,Citizen,South Africa,60170607,N/A,N/A,N/A,N/A,N/A,0.91,ndosibusisiwe@za.net,9118360158,"102 Commissioner Indawo, Klerksdorp, 2422",Klerksdorp,Mpumalanga,9393,Advice worker,Zulu,N/A
'0307247450033,Jabulani,Dlawuza,Male,2003-07-24,22,Citizen,South Africa,42964664,N/A,N/A,N/A,N/A,N/A,0.74,igubhuza@za.net,001-343-783-3067x76645,"763 Cecil Indawo, Upington, 5136",Musina,Eastern Cape,3037,"Therapist, sports",Zulu,N/A
'7706046893002,Mandlakhe,Phungula,Male,1977-06-04,48,Permanent Resident,South Africa,91406449,N/A,N/A,N/A,N/A,N/A,0.86,fdlebenkomo@co.za,(251)781-6375,"8667 Oxford Umgwaqo, Benoni, 5096",Upington,Gauteng,3141,Sub,Zulu,N/A
'PR33571158,Dumisani,Makhathini,Female,1978-08-31,47,Citizen,Zambia,19894139,Corporate Visa,2024-07-21,2034-07-19,PER60004,N/A,0.92,qomazithasimphiwe@org,(332)275-1326x0432,"501 Nelson Mandela Indlela, Soweto, 1705",Vanderbijlpark,Mpumalanga,2419,Ranger/warden,Zulu,4
'PR67743811,Thando,Mawewe,Male,1974-09-09,51,Citizen,Eswatini,14711247,Business Visa,2024-04-03,2034-04-01,PER59741,N/A,0.63,musaximba@org,(880)538-1656,"572 Churchill Isitaladi, Paarl, 2381",Vanderbijlpark,KwaZulu-Natal,8872,Bonds trader,Zulu,5
'8201174957065,Nomathalente,Dlomo,Female,1982-01-17,43,Asylum Seeker,South Africa,99196469,N/A,N/A,N/A,N/A,N/A,0.72,sphiwe22@za.net,943.871.1355x700,"4282 Commissioner Indlela, Rustenburg, 4691",eThekwini,Mpumalanga,6529,"Doctor, general practice",Zulu,N/A
'PR75057191,建军,吴,Male,1979-01-22,46,Temporary Visa,China,89876467,Retirement Visa,2023-02-22,2033-02-19,PER36576,N/A,0.86,ehu@com.cn,15537265308,宁夏回族自治区汕尾市上街余街z座 240108,倩县,Western Cape,380561,按摩,Mandarin,15
'7507222580049,Thembeka,Mcoyi,Female,1975-07-22,50,Citizen,South Africa,52846441,N/A,N/A,N/A,N/A,N/A,0.77,gugundwandwe@co.za,297.296.1273x53571,"9503 Edward Isitaladi, Thohoyandou, 5469",Centurion,Western Cape,9410,"Scientist, physiological",Zulu,N/A
'8103062874023,Nomathemba,Xala,Female,1981-03-06,44,Citizen,South Africa,46844117,N/A,N/A,N/A,N/A,N/A,0.95,cmlondo@africa.com,546-700-9143x218,"1065 Oxford Ithafa, iKapa, 2267",Klerksdorp,Limpopo,9381,Air traffic controller,Zulu,N/A
'TV43392,Pierre,Fournier,Male,1993-11-08,31,Citizen,United Kingdom,724874348,Study Visa,2023-03-31,2026-03-06,VIS30312,N/A,0.82,snicolas@co.uk,0234368811,"20, rue de Duhamel, 19107 Gaillard",Sainte Andrée,KwaZulu-Natal,82195,chirurgien,French,5
'9009271788032,Thandazile,Sibisi,Female,1990-09-27,35,Citizen,South Africa,67811192,N/A,N/A,N/A,N/A,N/A,0.99,mlungisi79@africa.com,453.900.4413x097,"381 Napier Indawo, George, 5941",Randfontein,Eastern Cape,2770,Financial planner,Zulu,N/A
'AS162244,Éléonore,Gay,Female,1990-12-01,34,Citizen,United States,654817453,Asylum Seeker Permit,2022-12-16,2024-12-15,ASP57533,Interview Scheduled,0.77,anais68@us.com,0223961366,"56, rue Raynaud, 97453 GautierBourg",Berger,Northern Cape,83882,officier de la Marine nationale,French,7
'0110247875082,Luyanda,Mabhodla,Male,2001-10-24,23,Citizen,South Africa,55490922,N/A,N/A,N/A,N/A,N/A,0.91,langalibalelemabika@za.net,+1-323-234-5690,"3862 Walter Sisulu Indlela, Upington, 2968",uMgungundlovu,North West,7920,Water engineer,Zulu,N/A
'PR81800577,Sphiwe,Thembela,Male,2004-08-16,21,Citizen,Zimbabwe,ZI900601,Relative's Visa,2024-10-05,2034-10-03,PER48996,N/A,0.8,khanyisileqomazitha@zimbabwe.com,(811)995-2825,"7679 Albertina Sisulu Indlela, Krugersdorp, 5012",uMgungundlovu,Mpumalanga,5682,Theatre manager,Zulu,14
'0305129745026,Mlungisi,Bhengu,Male,2003-05-12,22,Citizen,South Africa,71974611,N/A,N/A,N/A,N/A,N/A,0.83,ndumiso24@za.net,825.644.8958x22766,"14 Elizabeth Indawo, Welkom, 3140",Upington,Gauteng,3132,"Scientist, biomedical",Zulu,N/A
'9401119694074,Mcebisi,Caluza,Male,1994-01-11,31,Citizen,South Africa,77268619,N/A,N/A,N/A,N/A,N/A,0.74,imdaka@co.za,3834736737,"6144 Albertina Sisulu Indawo, Vanderbijlpark, 3487",iBhayi,Northern Cape,2303,Trade union research officer,Zulu,N/A
'7303068226025,Andile,Dlambula,Male,1973-03-06,52,Citizen,South Africa,70518567,N/A,N/A,N/A,N/A,N/A,0.94,nhlanhladlaba@co.za,422-558-5892x60098,"7438 Victoria Indawo, Welkom, 9544",iKapa,Free State,5699,Hydrologist,Zulu,N/A
'PR69762178,Guillaume,Raymond,Male,1985-04-13,40,Citizen,France,575055145,Work Visa,2024-12-10,2034-12-08,PER28638,N/A,0.82,susanne46@fr,0518452428,"72, chemin Pinto, 69429 Boulangerboeuf",Lacombe-sur-Samson,Eastern Cape,89303,concepteur-rédacteur,French,15
'4908121306043,Ndumiso,Mzoneli,Female,1949-08-12,76,Citizen,South Africa,65389242,N/A,N/A,N/A,N/A,N/A,0.71,mncwangamnqobi@africa.com,001-464-226-7068,"2411 Grey Ithafa, Sasolburg, 7962",Paarl,Free State,1239,"Social research officer, government",Zulu,N/A
'6610027118047,Siyabonga,Msibi,Male,1966-10-02,59,Citizen,South Africa,33696620,N/A,N/A,N/A,N/A,N/A,0.88,kngomane@co.za,7643913327,"906 Paul Kruger Indlela, Middelburg, 2085",Potchefstroom,North West,6445,"Clinical scientist, histocompatibility and immunogenetics",Zulu,N/A
'9307213539059,Nomvula,Shazi,Female,1993-07-21,32,Citizen,South Africa,54077109,N/A,N/A,N/A,N/A,N/A,0.74,madunamandlakhe@za.net,+1-770-613-6756x784,"427 Milner Isitaladi, Potchefstroom, 2744",eGoli,Free State,2296,Land/geomatics surveyor,Zulu,N/A
'9001303398070,Gugulethu,Gabadela,Female,1990-01-30,35,Citizen,South Africa,46831528,N/A,N/A,N/A,N/A,N/A,0.97,gwijalangalibalele@co.za,(589)526-1072,"29 Voortrekker Umgwaqo, Uitenhage, 5718",Tembisa,North West,6281,Call centre manager,Zulu,N/A
'8208101321038,Zinhle,Mjoli,Female,1982-08-10,43,Asylum Seeker,South Africa,27709095,N/A,N/A,N/A,N/A,N/A,0.86,chlabisa@co.za,297-421-6231,"70 William Ithafa, Krugersdorp, 5997",Uitenhage,Western Cape,9305,Catering manager,Zulu,N/A
'9102227756067,Siyabonga,Nzuza,Male,1991-02-22,34,Citizen,South Africa,78001861,N/A,N/A,N/A,N/A,N/A,0.7,hmaziya@africa.com,246-822-3392x181,"14 Smith Indawo, Vereeniging, 2324",eThekwini,Limpopo,9001,Applications developer,Zulu,N/A
'6408314505062,Thuthukile,Dlomo,Female,1964-08-31,61,Citizen,South Africa,12664482,N/A,N/A,N/A,N/A,N/A,0.72,mthontinobuhle@co.za,6273713905,"4252 York Isitaladi, Krugersdorp, 2537",Vanderbijlpark,Western Cape,7414,"Conservator, furniture",Zulu,N/A
'5503085131065,Andile,Madondo,Male,1955-03-08,70,Citizen,South Africa,65830942,N/A,N/A,N/A,N/A,N/A,0.96,mbulibhekani@za.net,272.265.3251x12241,"268 Cecil Ithafa, Bloemfontein, 6869",Krugersdorp,North West,6191,Operational researcher,Zulu,N/A
'6905039742093,Zenzele,Nandisa,Male,1969-05-03,56,Temporary Visa,South Africa,77545651,N/A,N/A,N/A,N/A,N/A,0.7,vmzobe@africa.com,7545261604,"7996 King Isitaladi, Krugersdorp, 8140",eThekwini,KwaZulu-Natal,7040,"Designer, multimedia",Zulu,N/A
'9507065733066,Siyabonga,Duma,Male,1995-07-06,30,Citizen,South Africa,22678599,N/A,N/A,N/A,N/A,N/A,0.87,thalentemabizela@africa.com,+1-883-249-3629x454,"677 Albertina Sisulu Indawo, Potchefstroom, 7531",Mahikeng,North West,9131,Information officer,Zulu,N/A
'PR60968900,Thibaut,Sauvage,Male,1988-10-30,36,Citizen,Democratic Republic of Congo,59629537,Critical Skills Visa,2024-03-19,2034-03-17,PER65559,N/A,0.84,pphilippe@com,+33 (0)2 46 60 70 74,"16, rue Capucine Godard, 85108 Delaunay",Delahaye-sur-Colin,North West,62873,éducateur sportif sportive des activités aquatiques et de la natation,French,5
'PR66079793,Philippe,Marie,Male,1974-08-26,51,Citizen,France,427196577,Business Visa,2023-08-21,2033-08-18,PER56571,N/A,0.7,boutinastrid@fr,+33 (0)4 87 86 15 90,"27, rue Andre, 65951 Potier",Michaud-les-Bains,Mpumalanga,97198,conducteur de travaux  agricoles,French,19
'8003250636084,Thandeka,Manqele,Female,1980-03-25,45,Permanent Resident,South Africa,19498978,N/A,N/A,N/A,N/A,N/A,0.88,luvunonomthandazo@africa.com,286.520.0517,"65 Thomas Ithafa, Kimberley, 1536",Klerksdorp,Free State,4757,Editorial assistant,Zulu,N/A
'PR48855647,Silondile,Mpangazitha,Female,1989-11-14,35,Citizen,Malawi,70811715,Work Visa,2022-11-30,2032-11-27,PER81870,N/A,0.75,mnqobi19@org,261.561.0287,"6816 Milner Indlela, Benoni, 7580",Paarl,North West,2296,Phytotherapist,Zulu,13
'0509107623058,Thando,Khaphela,Male,2005-09-10,20,Citizen,South Africa,60452370,N/A,N/A,N/A,N/A,N/A,0.74,ajamile@africa.com,001-291-319-9249x65471,"1902 James Umgwaqo, Sasolburg, 9152",Centurion,Free State,8617,Management consultant,Zulu,N/A
'9001223290025,Nomagugu,Mzulwini,Female,1990-01-22,35,Asylum Seeker,South Africa,10782697,N/A,N/A,N/A,N/A,N/A,0.79,thembekamazwi@africa.com,001-762-932-0808,"94 Walter Sisulu Umgwaqo, Potchefstroom, 2443",Polokwane,Gauteng,4870,Learning mentor,Zulu,N/A
'5505192850036,Zibuyile,Delwayo,Female,1955-05-19,70,Citizen,South Africa,37707850,N/A,N/A,N/A,N/A,N/A,0.87,luyanda12@za.net,001-767-891-6038x72087,"41 Clarence Indawo, iKapa, 9435",Thohoyandou,Limpopo,9975,Barrister,Zulu,N/A
'0006273389066,Nokulunga,Malinga,Female,2000-06-27,25,Citizen,South Africa,77176265,N/A,N/A,N/A,N/A,N/A,0.77,phikelasandile@za.net,(990)862-5657x730,"37 James Umgwaqo, Kathu, 4806",Welkom,Northern Cape,9044,Brewing technologist,Zulu,N/A
'PR22623025,Thando,Ngomane,Male,1979-02-08,46,Citizen,Zimbabwe,ZI820046,Study Visa,2023-11-18,2033-11-15,PER13164,N/A,0.87,dlabalungile@zimbabwe.com,001-899-338-9690x80822,"44 Nelson Mandela Ithafa, Stellenbosch, 3147",Randfontein,Northern Cape,4765,Public librarian,Zulu,9
'5303192654095,Amahle,Mngwengwe,Female,1953-03-19,72,Asylum Seeker,South Africa,76721448,N/A,N/A,N/A,N/A,N/A,0.85,mshiyanenokulunga@za.net,(888)285-5436,"73 Joseph Isitaladi, Stellenbosch, 7870",Tembisa,Northern Cape,8845,Clinical cytogeneticist,Zulu,N/A
'6902068093072,Sibusiso,Fakude,Male,1969-02-06,56,Citizen,South Africa,35736022,N/A,N/A,N/A,N/A,N/A,0.76,mbulinomusa@za.net,001-555-347-4682x38758,"393 Victoria Umgwaqo, Chatsworth, 6376",Polokwane,Limpopo,4240,"Engineer, communications",Zulu,N/A
'PR85030000,Nomathemba,Hlumakazi,Female,1972-03-21,53,Citizen,Tanzania,15004218,Business Visa,2025-06-06,2035-06-04,PER14157,N/A,0.89,thembile05@org,(617)330-0446,"2814 Frere Ithafa, Sasolburg, 5759",Uitenhage,Northern Cape,7976,Psychiatrist,Zulu,20
'4212254040065,Nozizwe,Nxamalala,Female,1942-12-25,82,Temporary Visa,South Africa,39356016,N/A,N/A,N/A,N/A,N/A,0.89,nqobizitha98@co.za,680.534.1776,"36 Queen Ithafa, Witbank, 3733",Musina,Western Cape,7114,"Editor, magazine features",Zulu,N/A
'8010243745050,Thandeka,Mlaba,Female,1980-10-24,44,Citizen,South Africa,13110265,N/A,N/A,N/A,N/A,N/A,0.85,owethusabelo@africa.com,462.417.6203,"40 Gandhi Ithafa, Vereeniging, 5237",Klerksdorp,Mpumalanga,7732,Youth worker,Zulu,N/A
'PR65734546,Caroline,Bertin,Female,1972-11-16,52,Citizen,France,338286573,Critical Skills Visa,2024-10-08,2034-10-06,PER57706,N/A,0.79,riousabine@france.com,02 96 08 89 61,"33, chemin de Ledoux, 95617 Saint Jeanne",Goncalves,Western Cape,26789,ingénieur production dans les biotechnologies,French,17
'5701301897050,Nomathalente,Magononde,Female,1957-01-30,68,Citizen,South Africa,29207776,N/A,N/A,N/A,N/A,N/A,0.79,nomvumanhlanhla@africa.com,001-878-875-1048x8190,"4609 Edward Indawo, Krugersdorp, 4249",eThekwini,Western Cape,1336,Insurance risk surveyor,Zulu,N/A
